Time,Ox Man Raw,Ox Man (psi),Fuel Man Raw,Fuel Man (psi),CC Raw,CC (psi),Ox Tank Raw,Ox Tank (psi),Press Tank Raw,Press Tank (psi),Thrust Raw,Thrust (lbf),dP Fuel,dP Ox
1642486,0.975152,-1.15489456,1.004626,2.287622,0.98389,0.7593447,1.014734,3.18871426,1.003454,6.372344,0.244141,22.125331,1.5282773,-1.91423926
1642512,0.974914,-1.21260242,1.003262,1.952181,0.983639,0.69779197,1.014926,3.23717314,1.0056,9.087759,0.244141,22.125331,1.25438903,-1.91039439
1642547,0.973218,-1.62383154,1.00459,2.278617,0.985193,1.07887939,1.016626,3.66623614,1.003519,6.453459,0.244116,22.122907,1.19973761,-2.70271093
1642569,0.972925,-1.69487525,1.003424,1.991954,0.986298,1.34985854,1.013208,2.80356712,1.003442,6.356894,0.244141,22.125331,0.64209546,-3.04473379
1642603,0.977154,-0.66946962,1.004889,2.352159,0.983325,0.62078975,1.016275,3.57764725,1.00488,8.176183,0.239282,21.643028,1.73136925,-1.29025937
1642641,0.972684,-1.75331052,1.003427,1.992705,0.985016,1.03547368,1.012872,2.71876408,1.002988,5.781365,0.244128,22.124119,0.95723132,-2.7887842
1642676,0.977713,-0.53392889,1.003815,2.088009,0.983502,0.66419546,1.017184,3.80706976,1.005417,8.856002,0.244177,22.128966,1.42381354,-1.19812435
1642701,0.977759,-0.52277527,1.003366,1.977696,0.984738,0.96729974,1.017187,3.80782693,1.00379,6.797231,0.244128,22.124119,1.01039626,-1.49007501
1642734,0.975293,-1.12070629,1.003793,2.082756,0.985879,1.24710717,1.014395,3.10315405,1.003851,6.874484,0.24248,21.960524,0.83564883,-2.36781346
1642757,0.974383,-1.34135399,1.004895,2.35366,0.98277,0.4846871,1.014905,3.23187295,1.003476,6.399383,0.242883,22.000514,1.8689729,-1.82604109
1642792,0.978061,-0.44954933,1.003866,2.100766,0.985528,1.16103144,1.014072,3.02163208,1.005414,8.85214,0.244128,22.124119,0.93973456,-1.61058077
1642828,0.974313,-1.35832689,1.004462,2.247099,0.98577,1.2203771,1.013373,2.84521147,1.005316,8.728536,0.244128,22.124119,1.0267219,-2.57870399
1642849,0.974628,-1.28194884,1.004819,2.334899,0.984628,0.94032444,1.014877,3.22480603,1.002566,5.248325,0.244116,22.122907,1.39457456,-2.22227328
1642873,0.973614,-1.52781342,1.004599,2.280869,0.983749,0.72476727,1.014966,3.24726874,1.003473,6.39552,0.244153,22.126542,1.55610173,-2.25258069
1642913,0.975348,-1.10737044,1.004373,2.225337,0.985333,1.11321159,1.01467,3.1725613,1.003903,6.940148,0.242261,21.938711,1.11212541,-2.22058203
1642939,0.971313,-2.08573689,1.004858,2.344655,0.984811,0.98520153,1.014892,3.22859188,1.004126,7.222118,0.246924,22.401625,1.35945347,-3.07093842
1642983,0.979401,-0.12463953,1.004446,2.243347,0.98461,0.9359103,1.014761,3.19552879,1.004532,7.735845,0.244128,22.124119,1.3074367,-1.06054983
1643009,0.978442,-0.35716826,1.004596,2.280118,0.983301,0.61490423,1.016876,3.72933364,1.00473,7.986915,0.244116,22.122907,1.66521377,-0.97207249
1643031,0.978403,-0.36662459,1.004501,2.256855,0.985257,1.09457411,1.017062,3.77627818,1.004666,7.9058,0.242041,21.916898,1.16228089,-1.4611987
1643067,0.979303,-0.14840159,1.004257,2.196821,0.985959,1.26672557,1.017203,3.81186517,1.005048,8.388626,0.244177,22.128966,0.93009543,-1.41512716
1643104,0.972183,-1.87478799,1.004632,2.289123,0.985467,1.14607241,1.01488,3.2255632,1.004999,8.326825,0.242432,21.955676,1.14305059,-3.0208604
1643129,0.973083,-1.65656499,1.003662,2.050487,0.983255,0.60362365,1.012253,2.56253467,1.003165,6.005396,0.240796,21.793293,1.44686335,-2.26018864
1643164,0.975024,-1.18593072,1.003946,2.120277,0.985165,1.07201295,1.012921,2.73113119,1.003442,6.356894,0.240894,21.802987,1.04826405,-2.25794367
1643199,0.972626,-1.76737378,1.00516,2.418947,0.983874,0.75542102,1.014136,3.03778504,1.00401,7.075339,0.244202,22.13139,1.66352598,-2.5227948
1643232,0.97301,-1.6742653,1.00267,1.806599,0.984091,0.80863593,1.014831,3.21319609,1.006012,9.609211,0.24021,21.735126,0.99796307,-2.48290123
1643254,0.974771,-1.24727563,1.004669,2.298128,0.984994,1.03007862,1.015387,3.35352493,1.004877,8.17232,0.244128,22.124119,1.26804938,-2.27735425
1643290,0.970941,-2.17593573,1.004935,2.363416,0.984521,0.91408483,1.014227,3.06075253,1.003583,6.534574,0.244104,22.121695,1.44933117,-3.09002056
1643322,0.973535,-1.54696855,1.004495,2.255354,0.982986,0.53765678,1.013846,2.96459194,1.002441,5.089958,0.240234,21.737549,1.71769722,-2.08462533
1643344,0.971857,-1.95383321,1.003833,2.092511,0.984579,0.92830817,1.013208,2.80356712,1.004114,7.206668,0.241992,21.912051,1.16420283,-2.88214138
1643393,0.97103,-2.1543559,1.004651,2.293626,0.984241,0.84542043,1.013193,2.79978127,1.005142,8.508367,0.244104,22.121695,1.44820557,-2.99977633
1643426,0.97551,-1.0680903,1.004352,2.220084,0.982718,0.47193514,1.01474,3.1902286,1.003836,6.85517,0.244141,22.125331,1.74814886,-1.54002544
1643460,0.973822,-1.47737966,1.003714,2.063245,0.983588,0.68528524,1.01319,2.7990241,1.003134,5.96677,0.244141,22.125331,1.37795976,-2.1626649
1643495,0.975192,-1.14519576,1.005398,2.47748,0.985184,1.07667232,1.015506,3.38355934,1.005698,9.211362,0.24408,22.119272,1.40080768,-2.22186808
1643529,0.974451,-1.32486603,1.004434,2.240345,0.983887,0.75860901,1.016211,3.56149429,1.004184,7.295508,0.244141,22.125331,1.48173599,-2.08347504
1643585,0.976605,-0.80258565,1.003146,1.923665,0.984811,0.98520153,1.015518,3.38658802,1.004751,8.013953,0.244128,22.124119,0.93846347,-1.78778718
1643610,0.974963,-1.20072139,1.005841,2.586292,0.983438,0.64850074,1.015897,3.48224383,1.002972,5.762052,0.247034,22.412531,1.93779126,-1.84922213
1643657,0.976114,-0.92163842,1.004053,2.146542,0.982318,0.37384314,1.015152,3.29421328,1.003754,6.75088,0.244092,22.120483,1.77269886,-1.29548156
1643693,0.976074,-0.93133722,1.004413,2.235093,0.982257,0.35888411,1.015216,3.31036624,1.00347,6.391657,0.244116,22.122907,1.87620889,-1.29022133
1643726,0.978967,-0.22987151,1.004138,2.167554,0.98389,0.7593447,1.015408,3.35882512,1.003931,6.974911,0.244141,22.125331,1.4082093,-0.98921621
1643762,0.977215,-0.65467895,1.005786,2.572785,0.982675,0.46139025,1.016846,3.72176194,1.004053,7.129416,0.244141,22.125331,2.11139475,-1.1160692
1643798,0.972919,-1.69633007,1.004065,2.149544,0.98631,1.3528013,1.013763,2.94364357,1.005209,8.593345,0.244141,22.125331,0.7967427,-3.04913137
1643832,0.977988,-0.46724964,1.002231,1.698537,0.983197,0.58940031,1.015588,3.40425532,1.004394,7.562028,0.244141,22.125331,1.10913669,-1.05664995
1643853,0.974545,-1.30207385,1.003421,1.991204,0.983221,0.59528583,1.014474,3.12309286,1.00339,6.29123,0.241541,21.867214,1.39591817,-1.89735968
1643891,0.978497,-0.34383241,1.005606,2.52851,0.983884,0.75787332,1.016342,3.59455738,1.004843,8.129832,0.244128,22.124119,1.77063668,-1.10170573
1643935,0.97153,-2.0331209,1.004205,2.184063,0.984024,0.79220552,1.013965,2.99462635,1.004306,7.450012,0.244141,22.125331,1.39185748,-2.82532642
1643958,0.972989,-1.67935717,1.003751,2.07225,0.982974,0.53471402,1.014728,3.18719992,1.004343,7.496364,0.242957,22.007784,1.53753598,-2.21407119
1643991,0.976269,-0.88405557,1.005698,2.551022,0.983877,0.75615671,1.013834,2.96156326,1.004745,8.006228,0.24198,21.910839,1.79486529,-1.64021228
1644025,0.972537,-1.78895361,1.005447,2.489487,0.982104,0.32136392,1.014255,3.06781945,1.003424,6.333718,0.243323,22.044139,2.16812308,-2.11031753
1644073,0.974435,-1.32874555,1.003439,1.995706,0.985391,1.12743493,1.013495,2.87600305,1.004608,7.832411,0.242993,22.01142,0.86827107,-2.45618048
1644098,0.972937,-1.69196561,1.005194,2.427202,0.985956,1.26598988,1.013418,2.85656902,1.003729,6.719979,0.239734,21.687865,1.16121212,-2.95795549
1644138,0.974963,-1.20072139,1.00354,2.02047,0.984976,1.02566448,1.014395,3.10315405,1.003555,6.49981,0.244141,22.125331,0.99480552,-2.22638587
1644176,0.973474,-1.56175922,1.003433,1.994205,0.983911,0.76449453,1.015692,3.43050388,1.003433,6.345306,0.244116,22.122907,1.22971047,-2.32625375
1644198,0.975381,-1.09936893,1.003671,2.052739,0.98464,0.9432672,1.014032,3.01153648,1.004452,7.635418,0.244629,22.173803,1.1094718,-2.04263613
1644248,0.973233,-1.62019449,1.004574,2.274865,0.983877,0.75615671,1.015033,3.26417887,1.003418,6.325993,0.240564,21.770268,1.51870829,-2.3763512
1644273,0.974155,-1.39663715,1.003985,2.130033,0.984222,0.84076106,1.01589,3.4804771,1.00473,7.986915,0.244141,22.125331,1.28927194,-2.23739821
1644317,0.971487,-2.04354711,1.005145,2.415195,0.983893,0.76008039,1.013461,2.86742179,1.004385,7.55044,0.24408,22.119272,1.65511461,-2.8036275
1644362,0.977277,-0.63964581,1.004083,2.154046,0.983398,0.63869154,1.015713,3.43580407,1.004059,7.137141,0.241687,21.881755,1.51535446,-1.27833735
1644408,0.974386,-1.34062658,1.005035,2.38818,0.983691,0.71054393,1.014352,3.09230128,1.004379,7.542715,0.244141,22.125331,1.67763607,-2.05117051
1644441,0.974176,-1.39154528,1.002203,1.691783,0.982675,0.46139025,1.013782,2.94843898,1.003424,6.333718,0.244141,22.125331,1.23039275,-1.85293553
1644488,0.973028,-1.66990084,1.004123,2.163802,0.982733,0.47561359,1.014389,3.10163971,1.002765,5.499395,0.244165,22.127754,1.68818841,-2.14551443
1644522,0.974118,-1.40560854,1.005011,2.382176,0.984628,0.94032444,1.014764,3.19628596,1.003723,6.712254,0.24082,21.795717,1.44185156,-2.34593298
1644546,0.973309,-1.60176677,1.005466,2.49399,0.985532,1.16201236,1.013016,2.75510824,1.004639,7.871037,0.24342,22.053833,1.33197764,-2.76377913
1644584,0.977563,-0.57029939,1.003802,2.085007,0.983624,0.69411352,1.014435,3.11324965,1.004636,7.867174,0.243066,22.018691,1.39089348,-1.26441291
1644631,0.973062,-1.66165686,1.003253,1.94993,0.984335,0.86847205,1.013721,2.93304319,1.003625,6.58865,0.242236,21.936287,1.08145795,-2.53012891
1644665,0.974908,-1.21405724,1.003448,1.997958,0.983453,0.65217919,1.013995,3.00219805,1.003458,6.376207,0.244153,22.126542,1.34577881,-1.86623643
1644710,0.975677,-1.02759781,1.004077,2.152546,0.983304,0.61563992,1.015677,3.42671803,1.004742,8.002366,0.244141,22.125331,1.53690608,-1.64323773
1644732,0.973804,-1.48174412,1.004932,2.362665,0.984802,0.98299446,1.016919,3.74018641,1.004623,7.851724,0.241382,21.85146,1.37967054,-2.46473858
1644779,0.978708,-0.29267124,1.003906,2.110522,0.983649,0.70024427,1.0156,3.407284,1.003415,6.32213,0.244141,22.125331,1.41027773,-0.99291551
1644819,0.976053,-0.93642909,1.003445,1.997207,0.984433,0.89250459,1.014389,3.10163971,1.005319,8.732399,0.244128,22.124119,1.10470241,-1.82893368
1644847,0.975986,-0.95267458,1.004083,2.154046,0.983267,0.60656641,1.014398,3.10391122,1.003467,6.387795,0.244128,22.124119,1.54747959,-1.55924099
1644883,0.973672,-1.51375016,1.004965,2.37092,0.985284,1.10119532,1.01358,2.8974562,1.002731,5.456906,0.243494,22.061104,1.26972468,-2.61494548
1644919,0.97775,-0.5249575,1.003702,2.060243,0.983417,0.64335091,1.015155,3.29497045,1.004162,7.26847,0.245984,22.308315,1.41689209,-1.16830841
1644957,0.971136,-2.12865408,1.004626,2.287622,0.985165,1.07201295,1.013812,2.95601068,1.0047,7.948289,0.24187,21.899933,1.21560905,-3.20066703
1644981,0.975299,-1.11925147,1.002798,1.838117,0.982761,0.48248003,1.014972,3.24878308,1.003436,6.349169,0.24635,22.344669,1.35563697,-1.6017315
1645036,0.971667,-1.99990251,1.004019,2.138287,0.985763,1.21866049,1.015564,3.39819796,1.005231,8.620383,0.244141,22.125331,0.91962651,-3.218563
1645060,0.975009,-1.18956777,1.005939,2.610306,0.98446,0.8991258,1.015176,3.30027064,1.004105,7.19508,0.239355,21.650299,1.7111802,-2.08869357
1645105,0.97168,-1.9967504,1.005859,2.590795,0.983887,0.75860901,1.011963,2.48934157,1.00274,5.468494,0.244141,22.125331,1.83218599,-2.75535941
1645128,0.9728,-1.725184,1.003842,2.094763,0.984558,0.92315834,1.014954,3.24424006,1.005414,8.85214,0.244141,22.125331,1.17160466,-2.64834234
1645164,0.976028,-0.94249084,1.003503,2.011465,0.982889,0.51386947,1.015454,3.37043506,1.004059,7.137141,0.244226,22.133813,1.49759553,-1.45636031
1645199,0.972174,-1.87697022,1.005856,2.590045,0.983539,0.67326897,1.015756,3.44665684,1.004272,7.407524,0.240723,21.786022,1.91677603,-2.55023919
1645225,0.975799,-0.99801647,1.002447,1.751817,0.984082,0.80642886,1.012826,2.70715414,1.003836,6.85517,0.241919,21.90478,0.94538814,-1.80444533
1645263,0.972974,-1.68299422,1.005582,2.522506,0.984412,0.88735476,1.016751,3.69778489,1.003931,6.974911,0.240308,21.74482,1.63515124,-2.57034898
1645292,0.973669,-1.51447757,1.005463,2.493239,0.983441,0.64923643,1.013818,2.95752502,1.004413,7.585204,0.244141,22.125331,1.84400257,-2.163714
1645328,0.976486,-0.83143958,1.003854,2.097764,0.98493,1.0143839,1.01691,3.7379149,1.004074,7.156454,0.242358,21.948405,1.0833801,-1.84582348
1645362,0.975198,-1.14374094,1.0043,2.207327,0.983362,0.62986326,1.014935,3.23944465,1.004098,7.187355,0.244141,22.125331,1.57746374,-1.7736042
1645424,0.973865,-1.46695345,1.003448,1.997958,0.984347,0.87141481,1.014264,3.07009096,1.002838,5.592097,0.244177,22.128966,1.12654319,-2.33836826
1645436,0.974936,-1.20726808,1.005075,2.397935,0.983783,0.73310509,1.014941,3.24095899,1.003329,6.213977,0.241711,21.884179,1.66482991,-1.94037317
1645484,0.973477,-1.56103181,1.004159,2.172807,0.982782,0.48762986,1.014188,3.05090932,1.003964,7.0174,0.244104,22.121695,1.68517714,-2.04866167
1645529,0.97698,-0.7116594,1.003433,1.994205,0.984305,0.86111515,1.015195,3.30506605,1.004632,7.863312,0.247266,22.435556,1.13308985,-1.57277455
1645553,0.974695,-1.26570335,1.003348,1.973193,0.98309,0.5631607,1.013736,2.93682904,1.003751,6.747017,0.244116,22.122907,1.4100323,-1.82886405
1645591,0.973572,-1.53799716,1.004639,2.290624,0.982242,0.35520566,1.013202,2.80205278,1.002985,5.777502,0.244141,22.125331,1.93541834,-1.89320282
1645634,0.974948,-1.20435844,1.003412,1.988952,0.984445,0.89544735,1.014966,3.24726874,1.003348,6.237153,0.244128,22.124119,1.09350465,-2.09980579
1645667,0.971823,-1.96207719,1.004001,2.133785,0.984476,0.90304948,1.013809,2.95525351,1.005813,9.358141,0.244153,22.126542,1.23073552,-2.86512667
1645703,0.976593,-0.80549529,1.004593,2.279368,0.982718,0.47193514,1.015625,3.41359375,1.005902,9.470157,0.244128,22.124119,1.80743286,-1.27743043
1645734,0.97565,-1.0341445,1.006665,2.788908,0.982922,0.52196206,1.017255,3.82498945,1.004678,7.921251,0.244141,22.125331,2.26694594,-1.55610656
1645775,0.977472,-0.59236416,1.004739,2.315388,0.984796,0.98152308,1.015131,3.28891309,1.00675,10.543963,0.244141,22.125331,1.33386492,-1.57388724
1645799,0.976184,-0.90466552,1.003677,2.05424,0.98479,0.9800517,1.013202,2.80205278,1.005212,8.597207,0.244116,22.122907,1.0741883,-1.88471722
1645845,0.976242,-0.89060226,1.003427,1.992705,0.984177,0.82972571,1.013916,2.98225924,1.007053,10.926361,0.244153,22.126542,1.16297929,-1.72032797
1645869,0.973328,-1.59715984,1.003506,2.012216,0.984927,1.01364821,1.013379,2.84672581,1.00426,7.392073,0.239661,21.680594,0.99856779,-2.61080805
1645915,0.973709,-1.50477877,1.003863,2.100016,0.983444,0.64997212,1.015188,3.30329932,1.004642,7.874899,0.242395,21.952041,1.45004388,-2.15475089
1645954,0.975265,-1.12749545,1.003772,2.077503,0.98352,0.6686096,1.013562,2.89291318,1.00423,7.353447,0.242432,21.955676,1.4088934,-1.79610505
1645990,0.97352,-1.5506056,1.00271,1.816354,0.984717,0.96214991,1.015106,3.28260334,1.005664,9.168874,0.244141,22.125331,0.85420409,-2.51275551
1646023,0.978143,-0.42966679,1.00582,2.581039,0.985107,1.05778961,1.017563,3.90272557,1.003488,6.414833,0.244141,22.125331,1.52324939,-1.4874564
1646068,0.974255,-1.37239015,1.002502,1.765325,0.983786,0.73384078,1.014416,3.10845424,1.005756,9.284752,0.243726,22.084129,1.03148422,-2.10623093
1646089,0.975073,-1.17404969,1.00462,2.286122,0.984042,0.79661966,1.014017,3.00775063,1.006699,10.478298,0.242529,21.965371,1.48950234,-1.97066935
1646135,0.97514,-1.1578042,1.003436,1.994956,0.984613,0.93664599,1.014343,3.09002977,1.006583,10.331519,0.244092,22.120483,1.05831001,-2.09445019
1646171,0.976852,-0.74269556,1.003467,2.00246,0.986285,1.34667055,1.014017,3.00775063,1.006338,10.02251,0.246167,22.326492,0.65578945,-2.08936611
1646208,0.972745,-1.73851985,1.003445,1.997207,0.983893,0.76008039,1.014419,3.10921141,1.004138,7.237569,0.244141,22.125331,1.23712661,-2.49860024
1646243,0.973642,-1.52102426,1.004214,2.186315,0.985852,1.24048596,1.015216,3.31036624,1.006573,10.319931,0.244189,22.130178,0.94582904,-2.76151022
1646280,0.976471,-0.83507663,1.00553,2.509749,0.983267,0.60656641,1.016943,3.74624377,1.005139,8.504505,0.244165,22.127754,1.90318259,-1.44164304
1646313,0.976926,-0.72475278,1.004986,2.376173,0.982617,0.44716691,1.014926,3.23717314,1.005054,8.396352,0.244128,22.124119,1.92900609,-1.17191969
1646351,0.97728,-0.6389184,1.006567,2.764894,0.983893,0.76008039,1.017313,3.83962807,1.00415,7.253019,0.244116,22.122907,2.00481361,-1.39899879
1646388,0.974484,-1.31686452,1.003427,1.992705,0.98475,0.9702425,1.013251,2.81441989,1.004663,7.901938,0.242334,21.945982,1.0224625,-2.28710702
1646422,0.976404,-0.85132212,1.002972,1.880891,0.983719,0.71741037,1.015909,3.48527251,1.004928,8.237985,0.244116,22.122907,1.16348063,-1.56873249
1646467,0.97251,-1.7955003,1.003424,1.991954,0.986298,1.34985854,1.013196,2.80053844,1.004932,8.241847,0.241333,21.846613,0.64209546,-3.14535884
1646492,0.974652,-1.27612956,1.003912,2.112022,0.984781,0.97784463,1.014279,3.07387681,1.00433,7.480913,0.244128,22.124119,1.13417737,-2.25397419
1646540,0.974948,-1.20435844,1.005484,2.498492,0.983426,0.64555798,1.014215,3.05772385,1.003421,6.329856,0.244141,22.125331,1.85293402,-1.84991642
1646574,0.974353,-1.34862809,1.004523,2.262108,0.983337,0.62373251,1.016141,3.54382699,1.005307,8.716948,0.243848,22.096247,1.63837549,-1.9723606
1646631,0.978213,-0.41269389,1.004657,2.295127,0.983127,0.57223421,1.015283,3.32727637,1.003418,6.325993,0.244141,22.125331,1.72289279,-0.9849281
1646669,0.975082,-1.17186746,1.003677,2.05424,0.983661,0.70318703,1.017047,3.77249233,1.003668,6.642727,0.244141,22.125331,1.35105297,-1.87505449
1646718,0.9729,-1.700937,1.004639,2.290624,0.983887,0.75860901,1.016846,3.72176194,1.002197,4.780949,0.244141,22.125331,1.53201499,-2.45954601
1646740,0.974542,-1.30280126,1.00343,1.993455,0.983414,0.64261522,1.014401,3.10466839,1.003421,6.329856,0.244141,22.125331,1.35083978,-1.94541648
1646767,0.976694,-0.78100582,1.003662,2.050487,0.982025,0.30199075,1.014856,3.21950584,1.003708,6.692941,0.244019,22.113212,1.74849625,-1.08299657
1646804,0.973688,-1.50987064,1.003689,2.057241,0.986475,1.39326425,1.013193,2.79978127,1.005087,8.43884,0.246912,22.400413,0.66397675,-2.90313489
1646839,0.973593,-1.53290529,1.004111,2.1608,0.984433,0.89250459,1.013214,2.80508146,1.002908,5.680937,0.242004,21.913263,1.26829541,-2.42540988
1646864,0.97547,-1.0777891,1.002624,1.795342,0.983942,0.77209666,1.013434,2.86060726,1.005469,8.921667,0.2474,22.448886,1.02324534,-1.84988576
1646914,0.976086,-0.92842758,1.005163,2.419698,0.98215,0.3326445,1.01658,3.6546262,1.003421,6.329856,0.241516,21.86479,2.0870535,-1.26107208
1646951,0.975403,-1.09403459,1.003998,2.133034,0.985031,1.03915213,1.015109,3.28336051,1.003418,6.325993,0.244128,22.124119,1.09388187,-2.13318672
1646995,0.97197,-1.9264341,1.003427,1.992705,0.987265,1.58699595,1.013217,2.80583863,1.006888,10.71778,0.244141,22.125331,0.40570905,-3.51343005
1647019,0.973639,-1.52175167,1.005124,2.409942,0.982675,0.46139025,1.014395,3.10315405,1.002939,5.719563,0.244141,22.125331,1.94855175,-1.98314192
1647045,0.975296,-1.11997888,1.003934,2.117275,0.983212,0.59307876,1.014432,3.11249248,1.004803,8.079618,0.244104,22.121695,1.52419624,-1.71305764
1647083,0.973538,-1.54624114,1.004587,2.277867,0.984967,1.02345741,1.013782,2.94843898,1.004675,7.917388,0.244153,22.126542,1.25440959,-2.56969855
1647130,0.975058,-1.17768674,1.004068,2.150294,0.983881,0.75713763,1.016821,3.71545219,1.002862,5.622998,0.244153,22.126542,1.39315637,-1.93482437
1647166,0.973944,-1.44779832,1.005563,2.518004,0.98602,1.2816846,1.012997,2.75031283,1.005124,8.485192,0.241272,21.840554,1.2363194,-2.72948292
1647197,0.975525,-1.06445325,1.005844,2.587043,0.983221,0.59528583,1.014587,3.15161293,1.002762,5.495532,0.242053,21.91811,1.99175717,-1.65973908
1647235,0.972494,-1.79937982,1.003415,1.989703,0.985898,1.25176654,1.01358,2.8974562,1.004199,7.314821,0.245911,22.301044,0.73793646,-3.05114636
